   0.0000000e+00   -1.1294890e-04   -4.5066080e-04   -1.0097630e-03   -1.7847080e-03   -2.7681660e-03   -3.9510970e-03   -5.3230990e-03   -6.8728780e-03   -8.5882520e-03   -1.0456780e-02   -1.2465640e-02   -1.4601880e-02   -1.6852430e-02   -1.9204060e-02   -2.1643030e-02   -2.4155110e-02   -2.6724960e-02   -2.9335860e-02   -3.1969480e-02   -3.4605320e-02   -3.7220430e-02   -3.9789320e-02   -4.2283760e-02   -4.4672900e-02   -4.6923520e-02   -4.9000240e-02   -5.0866340e-02   -5.2484530e-02   -5.3892780e-02   -5.5105700e-02   -5.6080130e-02   -5.6773790e-02   -5.7146500e-02   -5.7161120e-02   -5.6784480e-02   -5.5988040e-02   -5.4748430e-02   -5.3047810e-02   -5.0873850e-02   -4.8219650e-02   -4.5083290e-02   -4.1467310e-02   -3.7377950e-02   -3.2824320e-02   -2.7817470e-02   -2.2369610e-02   -1.6492980e-02   -1.0199380e-02   -3.4995570e-03    3.5498890e-03    1.0650980e-02    1.7739270e-02    2.4788910e-02    3.1765670e-02    3.8627750e-02    4.5327260e-02    5.1811430e-02    5.8024400e-02    6.3908880e-02    6.9407710e-02    7.4465740e-02    7.9031120e-02    8.3056900e-02    8.6502030e-02    8.9332410e-02    9.1521500e-02    9.3050750e-02    9.3909860e-02    9.4096570e-02    9.3616590e-02    9.2483090e-02    9.0773930e-02    8.8595230e-02    8.5981730e-02    8.2970190e-02    7.9599860e-02    7.5911180e-02    7.1945820e-02    6.7746150e-02    6.3354970e-02    5.8815420e-02    5.4170820e-02    4.9464630e-02    4.4740550e-02    4.0042460e-02    3.5414110e-02    3.0899500e-02    2.6542240e-02    2.2385440e-02    1.8471340e-02    1.4840820e-02    1.1532910e-02    8.5840390e-03    6.0274690e-03    3.8929130e-03    2.2054450e-03    9.8521510e-04    2.4705940e-04    0.0000000e+00 
  -4.0595909e-05   -2.1126041e-03   -4.4455838e-03   -7.0343142e-03   -9.8520674e-03   -1.2874515e-02   -1.6077951e-02   -1.9438542e-02   -2.2932410e-02   -2.6535481e-02   -3.0224009e-02   -3.3974435e-02   -3.7763703e-02   -4.1569272e-02   -4.5369135e-02   -4.9141495e-02   -5.2864872e-02   -5.6517477e-02   -6.0077023e-02   -6.3520514e-02   -6.6823702e-02   -6.9960824e-02   -7.2904529e-02   -7.5625646e-02   -7.8093296e-02   -8.0275110e-02   -8.2137389e-02   -8.3645877e-02   -8.4766469e-02   -8.5541462e-02   -8.5990585e-02   -8.6076140e-02   -8.5761819e-02   -8.5013844e-02   -8.3801844e-02   -8.2099732e-02   -7.9886297e-02   -7.7145683e-02   -7.3867755e-02   -7.0048011e-02   -6.5687517e-02   -6.0792399e-02   -5.5373389e-02   -4.9445055e-02   -4.3025006e-02   -3.6132903e-02   -2.8789129e-02   -2.1011502e-02   -1.2810010e-02   -4.1829589e-03    4.8119062e-03    1.3811473e-02    2.2769852e-02    3.1680319e-02    4.0510633e-02    4.9212236e-02    5.7727735e-02    6.5994493e-02    7.3947235e-02    8.1519817e-02    8.8646730e-02    9.5265020e-02    1.0131541e-01    1.0674402e-01    1.1150323e-01    1.1555282e-01    1.1886051e-01    1.2140241e-01    1.2316334e-01    1.2413656e-01    1.2432372e-01    1.2373440e-01    1.2244404e-01    1.2055688e-01    1.1810519e-01    1.1512385e-01    1.1165079e-01    1.0772577e-01    1.0339038e-01    9.8687589e-02    9.3661438e-02    8.8357004e-02    8.2820231e-02    7.7097902e-02    7.1237733e-02    6.5288334e-02    5.9298834e-02    5.3319345e-02    4.7400233e-02    4.1592048e-02    3.5945093e-02    3.0509053e-02    2.5332420e-02    2.0461779e-02    1.5941430e-02    1.1813312e-02    8.1162447e-03    4.8868236e-03    2.1618221e-03   -4.0595909e-05 
  -1.6922503e-04   -4.3494595e-03   -8.7200371e-03   -1.3349799e-02   -1.8207371e-02   -2.3257430e-02   -2.8464570e-02   -3.3793372e-02   -3.9208718e-02   -4.4675747e-02   -5.0160361e-02   -5.5629128e-02   -6.1049669e-02   -6.6390683e-02   -7.1622015e-02   -7.6714365e-02   -8.1639459e-02   -8.6369421e-02   -9.0876651e-02   -9.5133624e-02   -9.9112373e-02   -1.0278422e-01   -1.0611975e-01   -1.0908851e-01   -1.1165918e-01   -1.1379970e-01   -1.1547746e-01   -1.1666000e-01   -1.1731567e-01   -1.1749067e-01   -1.1720929e-01   -1.1643842e-01   -1.1514690e-01   -1.1330655e-01   -1.1089299e-01   -1.0788652e-01   -1.0427262e-01   -1.0004236e-01   -9.5192823e-02   -8.9726872e-02   -8.3653145e-02   -7.6985447e-02   -6.9742347e-02   -6.1946371e-02   -5.3623237e-02   -4.4800825e-02   -3.5507441e-02   -2.5766655e-02   -1.5587614e-02   -4.9582305e-03    6.0586858e-03    1.7028619e-02    2.7923182e-02    3.8755031e-02    4.9494151e-02    6.0085454e-02    7.0462280e-02    8.0552304e-02    9.0280965e-02    9.9573320e-02    1.0835554e-01    1.1655685e-01    1.2411054e-01    1.3095582e-01    1.3703849e-01    1.4231224e-01    1.4673915e-01    1.5029013e-01    1.5294525e-01    1.5469349e-01    1.5553273e-01    1.5546923e-01    1.5457660e-01    1.5295788e-01    1.5064332e-01    1.4766637e-01    1.4406411e-01    1.3987601e-01    1.3514405e-01    1.2991218e-01    1.2422607e-01    1.1813307e-01    1.1168206e-01    1.0492341e-01    9.7909064e-02    9.0692516e-02    8.3328380e-02    7.5872929e-02    6.8383267e-02    6.0917301e-02    5.3533227e-02    4.6289275e-02    3.9243015e-02    3.2450636e-02    2.5966642e-02    1.9843857e-02    1.4132405e-02    8.8799655e-03    4.1295773e-03   -1.6922503e-04 
  -3.8472042e-04   -6.7665819e-03   -1.3225592e-02   -1.9923071e-02   -2.6833202e-02   -3.3914927e-02   -4.1124101e-02   -4.8415600e-02   -5.5744407e-02   -6.3065914e-02   -7.0336536e-02   -7.7513715e-02   -8.4556404e-02   -9.1425120e-02   -9.8082068e-02   -1.0449087e-01   -1.1061683e-01   -1.1642624e-01   -1.2188637e-01   -1.2696527e-01   -1.3163123e-01   -1.3585259e-01   -1.3959765e-01   -1.4283441e-01   -1.4553072e-01   -1.4765440e-01   -1.4917340e-01   -1.5005648e-01   -1.5027387e-01   -1.4987537e-01   -1.4888932e-01   -1.4728653e-01   -1.4504024e-01   -1.4212716e-01   -1.3852829e-01   -1.3422967e-01   -1.2922291e-01   -1.2350554e-01   -1.1708138e-01   -1.0996028e-01   -1.0215810e-01   -9.3696019e-02   -8.4600156e-02   -7.4900731e-02   -6.4631340e-02   -5.3827945e-02   -4.2526859e-02   -3.0757899e-02   -1.8530395e-02   -5.8233621e-03    7.2926501e-03    2.0306568e-02    3.3206704e-02    4.6025140e-02    5.8733987e-02    7.1271537e-02    8.3561828e-02    9.5522851e-02    1.0707075e-01    1.1812176e-01    1.2859369e-01    1.3840791e-01    1.4749019e-01    1.5577279e-01    1.6319493e-01    1.6970422e-01    1.7525713e-01    1.7981943e-01    1.8336661e-01    1.8588352e-01    1.8736446e-01    1.8781265e-01    1.8730037e-01    1.8593015e-01    1.8373062e-01    1.8073416e-01    1.7697740e-01    1.7249995e-01    1.6734453e-01    1.6155646e-01    1.5518338e-01    1.4827526e-01    1.4088417e-01    1.3306433e-01    1.2487211e-01    1.1636608e-01    1.0760646e-01    9.8655731e-02    8.9577764e-02    8.0437755e-02    7.1301659e-02    6.2236004e-02    5.3307058e-02    4.4580014e-02    3.6118659e-02    2.7985188e-02    2.0238367e-02    1.2931843e-02    6.1042812e-03   -3.8472042e-04 
  -6.8302243e-04   -9.3384222e-03   -1.7936612e-02   -2.6737101e-02   -3.5724208e-02   -4.4854457e-02   -5.4077217e-02   -6.3339225e-02   -7.2586723e-02   -8.1766253e-02   -9.0825483e-02   -9.9713345e-02   -1.0838066e-01   -1.1678022e-01   -1.2486699e-01   -1.3259784e-01   -1.3993189e-01   -1.4682983e-01   -1.5325392e-01   -1.5916781e-01   -1.6453607e-01   -1.6932388e-01   -1.7349712e-01   -1.7702199e-01   -1.7986516e-01   -1.8199397e-01   -1.8337647e-01   -1.8398217e-01   -1.8378264e-01   -1.8283107e-01   -1.8115954e-01   -1.7874211e-01   -1.7555583e-01   -1.7158171e-01   -1.6680553e-01   -1.6121859e-01   -1.5481813e-01   -1.4760769e-01   -1.3959746e-01   -1.3080397e-01   -1.2124999e-01   -1.1096384e-01   -9.9978986e-02   -8.8333172e-02   -7.6067787e-02   -6.3226917e-02   -4.9855154e-02   -3.5989182e-02   -2.1639433e-02   -6.7770961e-03    8.5175542e-03    2.3652285e-02    3.8631518e-02    5.3506800e-02    6.8252130e-02    8.2798888e-02    9.7061594e-02    1.1094840e-01    1.2436604e-01    1.3722181e-01    1.4942503e-01    1.6088910e-01    1.7153221e-01    1.8127954e-01    1.9006369e-01    1.9782615e-01    2.0451779e-01    2.1009930e-01    2.1454164e-01    2.1782569e-01    2.1994233e-01    2.2089196e-01    2.2074602e-01    2.1960717e-01    2.1750273e-01    2.1446439e-01    2.1052868e-01    2.0573573e-01    2.0012934e-01    1.9375653e-01    1.8666727e-01    1.7891440e-01    1.7055350e-01    1.6164288e-01    1.5224355e-01    1.4241934e-01    1.3223619e-01    1.2176293e-01    1.1107021e-01    1.0023051e-01    8.9317425e-02    7.8405603e-02    6.7569662e-02    5.6883275e-02    4.6418675e-02    3.6246118e-02    2.6430917e-02    1.7029308e-02    8.0704827e-03   -6.8302243e-04 
  -1.0597741e-03   -1.2052945e-02   -2.2841940e-02   -3.3787218e-02   -4.4885201e-02   -5.6091827e-02   -6.7351461e-02   -7.8603847e-02   -8.9787381e-02   -1.0084047e-01   -1.1170261e-01   -1.2231472e-01   -1.3261990e-01   -1.4256355e-01   -1.5209370e-01   -1.6116071e-01   -1.6971770e-01   -1.7771986e-01   -1.8512453e-01   -1.9189097e-01   -1.9797995e-01   -2.0335343e-01   -2.0797466e-01   -2.1180778e-01   -2.1481806e-01   -2.1697195e-01   -2.1823726e-01   -2.1858381e-01   -2.1798409e-01   -2.1649453e-01   -2.1415067e-01   -2.1092931e-01   -2.0681077e-01   -2.0177987e-01   -1.9582668e-01   -1.8894728e-01   -1.8114417e-01   -1.7242654e-01   -1.6281063e-01   -1.5231935e-01   -1.4098222e-01   -1.2883447e-01   -1.1591679e-01   -1.0227442e-01   -8.7956548e-02   -7.3015536e-02   -5.7504645e-02   -4.1468056e-02   -2.4918102e-02   -7.8189071e-03    9.7379581e-03    2.7074744e-02    4.4211574e-02    6.1219554e-02    7.8074280e-02    9.4699827e-02    1.1100085e-01    1.2687538e-01    1.4222050e-01    1.5693439e-01    1.7091769e-01    1.8407566e-01    1.9631874e-01    2.0756493e-01    2.1774008e-01    2.2677950e-01    2.3462843e-01    2.4124247e-01    2.4658811e-01    2.5064236e-01    2.5339283e-01    2.5483724e-01    2.5504668e-01    2.5412452e-01    2.5209711e-01    2.4899575e-01    2.4485721e-01    2.3972243e-01    2.3363666e-01    2.2664893e-01    2.1881183e-01    2.1018139e-01    2.0081697e-01    1.9078119e-01    1.8013998e-01    1.6896258e-01    1.5732086e-01    1.4529008e-01    1.3294777e-01    1.2037370e-01    1.0764910e-01    9.4856581e-02    8.2078869e-02    6.9397703e-02    5.6893128e-02    4.4642510e-02    3.2716319e-02    2.1171472e-02    1.0025411e-02   -1.0597741e-03 
  -1.5109850e-03   -1.4905223e-02   -2.7939653e-02   -4.1077831e-02   -5.4329164e-02   -6.7649961e-02   -8.0980474e-02   -9.4254216e-02   -1.0740236e-01   -1.2035570e-01   -1.3304598e-01   -1.4540647e-01   -1.5737281e-01   -1.6888331e-01   -1.7987921e-01   -1.9030452e-01   -2.0010649e-01   -2.0923489e-01   -2.1764211e-01   -2.2528303e-01   -2.3211454e-01   -2.3809524e-01   -2.4318558e-01   -2.4734746e-01   -2.5054442e-01   -2.5274177e-01   -2.5390671e-01   -2.5400902e-01   -2.5302169e-01   -2.5100436e-01   -2.4799584e-01   -2.4397521e-01   -2.3892561e-01   -2.3283521e-01   -2.2569798e-01   -2.1751443e-01   -2.0829194e-01   -1.9804506e-01   -1.8679583e-01   -1.7457335e-01   -1.6141370e-01   -1.4735895e-01   -1.3245698e-01   -1.1676048e-01   -1.0032656e-01   -8.3216140e-02   -6.5491554e-02   -4.7205114e-02   -2.8371726e-02   -8.9489862e-03    1.0958923e-02    3.0584441e-02    4.9963135e-02    6.9185841e-02    8.8229463e-02    1.0701031e-01    1.2542272e-01    1.4335424e-01    1.6069199e-01    1.7732473e-01    1.9314419e-01    2.0804726e-01    2.2193641e-01    2.3472228e-01    2.4632384e-01    2.5667010e-01    2.6570058e-01    2.7336579e-01    2.7962777e-01    2.8445968e-01    2.8784598e-01    2.8978188e-01    2.9033853e-01    2.8962060e-01    2.8765375e-01    2.8446917e-01    2.8010416e-01    2.7460081e-01    2.6800610e-01    2.6037141e-01    2.5175221e-01    2.4220803e-01    2.3180227e-01    2.2060215e-01    2.0867871e-01    1.9610687e-01    1.8296457e-01    1.6933371e-01    1.5529879e-01    1.4094698e-01    1.2636714e-01    1.1164980e-01    9.6885653e-02    8.2164251e-02    6.7573033e-02    5.3195875e-02    3.9107593e-02    2.5364807e-02    1.1972197e-02   -1.5109850e-03 
  -2.0332750e-03   -1.7894759e-02   -3.3234081e-02   -4.8620081e-02   -6.4075593e-02   -7.9557780e-02   -9.5003268e-02   -1.1033980e-01   -1.2549171e-01   -1.4038251e-01   -1.5493649e-01   -1.6907946e-01   -1.8273984e-01   -1.9584893e-01   -2.0834133e-01   -2.2015478e-01   -2.3123069e-01   -2.4151340e-01   -2.5095036e-01   -2.5949201e-01   -2.6709122e-01   -2.7370314e-01   -2.7928523e-01   -2.8379691e-01   -2.8719977e-01   -2.8945770e-01   -2.9053698e-01   -2.9040702e-01   -2.8904100e-01   -2.8650174e-01   -2.8283119e-01   -2.7801032e-01   -2.7202471e-01   -2.6486551e-01   -2.5653025e-01   -2.4702353e-01   -2.3635737e-01   -2.2455142e-01   -2.1163334e-01   -1.9763828e-01   -1.8260877e-01   -1.6659370e-01   -1.4964809e-01   -1.3183224e-01   -1.1321135e-01   -9.3855161e-02   -7.3835571e-02   -5.3213618e-02   -3.2007358e-02   -1.0168225e-02    1.2185832e-02    3.4193088e-02    5.5904422e-02    7.7430661e-02    9.8749740e-02    1.1976969e-01    1.4037405e-01    1.6043941e-01    1.7984253e-01    1.9846241e-01    2.1618153e-01    2.3288814e-01    2.4847647e-01    2.6284960e-01    2.7591939e-01    2.8760842e-01    2.9785038e-01    3.0659063e-01    3.1378672e-01    3.1940801e-01    3.2343587e-01    3.2586311e-01    3.2676138e-01    3.2623721e-01    3.2431578e-01    3.2102847e-01    3.1641341e-01    3.1051409e-01    3.0337953e-01    2.9506373e-01    2.8562538e-01    2.7512778e-01    2.6363864e-01    2.5123006e-01    2.3797845e-01    2.2396464e-01    2.0927288e-01    1.9399188e-01    1.7821332e-01    1.6203187e-01    1.4554412e-01    1.2884857e-01    1.1204386e-01    9.5227218e-02    7.8493279e-02    6.1932123e-02    4.5622511e-02    2.9620318e-02    1.3916995e-02   -2.0332750e-03 
  -2.6239622e-03   -2.1024170e-02   -3.8734080e-02   -5.6430255e-02   -7.4149247e-02   -9.1849283e-02   -1.0946360e-01   -1.2691439e-01   -1.4411937e-01   -1.6099493e-01   -1.7745805e-01   -1.9342718e-01   -2.0882361e-01   -2.2357169e-01   -2.3759942e-01   -2.5083825e-01   -2.6322375e-01   -2.7469479e-01   -2.8519382e-01   -2.9466670e-01   -3.0306222e-01   -3.1033188e-01   -3.1642998e-01   -3.2131328e-01   -3.2494116e-01   -3.2727582e-01   -3.2828236e-01   -3.2792954e-01   -3.2619041e-01   -3.2313101e-01   -3.1879639e-01   -3.1316904e-01   -3.0623666e-01   -2.9799308e-01   -2.8843908e-01   -2.7758310e-01   -2.6544158e-01   -2.5203910e-01   -2.3740882e-01   -2.2159181e-01   -2.0463705e-01   -1.8660023e-01   -1.6754365e-01   -1.4753530e-01   -1.2664871e-01   -1.0496281e-01   -8.2559545e-02   -5.9509250e-02   -3.5833633e-02   -1.1478199e-02    1.3424278e-02    3.7913417e-02    6.2055382e-02    8.5981346e-02    1.0967002e-01    1.3302062e-01    1.5590533e-01    1.7818925e-01    1.9973833e-01    2.2042138e-01    2.4011129e-01    2.5868726e-01    2.7603503e-01    2.9204981e-01    3.0663614e-01    3.1970995e-01    3.3119897e-01    3.4104329e-01    3.4919593e-01    3.5562246e-01    3.6030119e-01    3.6322263e-01    3.6445932e-01    3.6412019e-01    3.6223019e-01    3.5882114e-01    3.5393222e-01    3.4760864e-01    3.3990174e-01    3.3086843e-01    3.2057090e-01    3.0907652e-01    2.9645760e-01    2.8279140e-01    2.6816000e-01    2.5265037e-01    2.3635335e-01    2.1936471e-01    2.0178349e-01    1.8371210e-01    1.6525501e-01    1.4651879e-01    1.2761013e-01    1.0863395e-01    8.9692045e-02    7.0880621e-02    5.2282252e-02    3.3951918e-02    1.5867604e-02   -2.6239622e-03 
  -3.2810821e-03   -2.4298454e-02   -4.4451985e-02   -6.4528744e-02   -8.4579246e-02   -1.0456286e-01   -1.2440949e-01   -1.4403584e-01   -1.6335306e-01   -1.8227048e-01   -2.0069776e-01   -2.1854604e-01   -2.3572941e-01   -2.5216530e-01   -2.6777503e-01   -2.8248372e-01   -2.9622102e-01   -3.0892025e-01   -3.2051873e-01   -3.3095765e-01   -3.4018154e-01   -3.4813809e-01   -3.5477827e-01   -3.6005594e-01   -3.6392806e-01   -3.6635490e-01   -3.6730013e-01   -3.6673156e-01   -3.6462186e-01   -3.6104040e-01   -3.5603526e-01   -3.4959021e-01   -3.4169474e-01   -3.3234513e-01   -3.2154515e-01   -3.0930691e-01   -2.9565107e-01   -2.8060702e-01   -2.6421333e-01   -2.4651699e-01   -2.2757342e-01   -2.0744519e-01   -1.8620199e-01   -1.6391972e-01   -1.4068052e-01   -1.1657288e-01   -9.1689281e-02   -6.6109948e-02   -3.9860673e-02   -1.2881156e-02    1.4680004e-02    4.1759064e-02    6.8437546e-02    9.4867417e-02    1.2102792e-01    1.4680893e-01    1.7207061e-01    1.9666606e-01    2.2044985e-01    2.4328015e-01    2.6501978e-01    2.8553855e-01    3.0471331e-01    3.2243107e-01    3.3858879e-01    3.5309551e-01    3.6587284e-01    3.7685541e-01    3.8599169e-01    3.9324338e-01    3.9858576e-01    4.0200711e-01    4.0358125e-01    4.0342006e-01    4.0154846e-01    3.9799892e-01    3.9281197e-01    3.8603476e-01    3.7772125e-01    3.6793155e-01    3.5673165e-01    3.4419327e-01    3.3039366e-01    3.1541552e-01    2.9934688e-01    2.8228118e-01    2.6431613e-01    2.4555483e-01    2.2610398e-01    2.0607395e-01    1.8557733e-01    1.6472900e-01    1.4364381e-01    1.2243458e-01    1.0121035e-01    8.0073518e-02    5.9110529e-02    3.8375485e-02    1.7832752e-02   -3.2810821e-03 
